id,ticker,name,sector,probability,up,down
56,AZO,AutoZone,Consumer Discretionary,0.5031369938010385,1.011,0.9894
35,AWK,American Water Works,Utilities,0.5312443307349582,1.009,0.9899
425,SYF,Synchrony Financial,Financials,0.5248910429187938,1.016,0.9824
429,TROW,T. Rowe Price,Financials,0.5161841952127921,1.013,0.9865
60,BLL,Ball Corp,Materials,0.5199812116328015,1.011,0.9887
308,MDT,Medtronic,Health Care,0.5238284045567877,1.01,0.9896
67,BIO,Bio-Rad Laboratories,Health Care,0.517788996555951,1.013,0.9862
215,GIS,General Mills,Consumer Staples,0.5258746613948642,1.009,0.9903
319,TAP,Molson Coors Beverage Company,Consumer Staples,0.5314713385874221,1.013,0.9861
73,BKNG,Booking Holdings,Consumer Discretionary,0.5121161703137025,1.014,0.9852
251,IFF,International Flavors & Fragrances,Materials,0.5077830564287781,1.012,0.9878
115,CTXS,Citrix Systems,Information Technology,0.5278307205821898,1.009,0.9901
112,CSCO,Cisco Systems,Information Technology,0.5126814557685875,1.011,0.9892
185,EXPE,Expedia Group,Consumer Discretionary,0.5189171053530637,1.017,0.9817
348,ORLY,O'Reilly Automotive,Consumer Discretionary,0.5127183638871069,1.01,0.9893
420,SBUX,Starbucks,Consumer Discretionary,0.5090178289411084,1.011,0.9886
404,RCL,Royal Caribbean Group,Consumer Discretionary,0.49369709437715686,1.024,0.9772
365,PEP,PepsiCo,Consumer Staples,0.5245420391681584,1.007,0.9923
417,SO,Southern Company,Utilities,0.5262557046680109,1.009,0.9907
333,NWS,News Corp (Class B),Communication Services,0.5109687543802571,1.013,0.9867
86,COF,Capital One Financial,Financials,0.5158319268803487,1.016,0.9831
168,EW,Edwards Lifesciences,Health Care,0.5154526654068002,1.013,0.9864
364,PBCT,People's United Financial,Financials,0.5090151776610284,1.014,0.9858
207,BEN,Franklin Resources,Financials,0.5088508581114299,1.015,0.9847
263,SJM,JM Smucker,Consumer Staples,0.5252151760916836,1.01,0.9895
422,STE,Steris,Health Care,0.5178541001903809,1.011,0.989
431,TPR,Tapestry,Consumer Discretionary,0.5065616343734615,1.019,0.9805
242,IEX,IDEX Corporation,Industrials,0.516908480485736,1.01,0.9894
183,ES,Eversource Energy,Utilities,0.5296258507467103,1.009,0.9903
376,PFG,Principal Financial Group,Financials,0.5151457059528973,1.014,0.9851
479,WRB,W. R. Berkley Corporation,Financials,0.5205859568922517,1.01,0.9895
224,HAS,Hasbro,Consumer Discretionary,0.5283515198150422,1.013,0.9863
465,UNH,UnitedHealth Group,Health Care,0.4850816336367572,1.011,0.9897
177,EQR,Equity Residential,Real Estate,0.5373831308501611,1.01,0.9887
430,TTWO,Take-Two Interactive,Communication Services,0.513281860009069,1.015,0.985
12,AES,AES Corp,Utilities,0.5188281181489468,1.013,0.9861
75,BXP,Boston Properties,Real Estate,0.5238168938840845,1.012,0.9871
111,CTAS,Cintas Corporation,Industrials,0.5102390521522904,1.011,0.9886
23,ALL,Allstate Corp,Financials,0.5334784124727386,1.01,0.9893
264,JNJ,Johnson & Johnson,Health Care,0.5100142713674264,1.008,0.9922
41,ADI,Analog Devices,Information Technology,0.5188101704350568,1.013,0.9863
68,TECH,Bio-Techne,Health Care,0.5109922538518441,1.013,0.9864
82,CHRW,C. H. Robinson,Industrials,0.5420642230720484,1.011,0.9877
125,COP,ConocoPhillips,Energy,0.48597026853335995,1.018,0.9836
77,BMY,Bristol Myers Squibb,Health Care,0.5019996764155837,1.01,0.9901
172,ENPH,Enphase Energy,Information Technology,0.4753365039075854,1.034,0.9694
339,NTRS,Northern Trust,Financials,0.504677713873378,1.013,0.9869
71,BK,BNY Mellon,Financials,0.5221299850118435,1.012,0.9872
66,BBY,Best Buy,Consumer Discretionary,0.5258782926815252,1.015,0.9833
103,SCHW,Charles Schwab Corporation,Financials,0.5027055809394968,1.015,0.9853
280,LRCX,Lam Research,Information Technology,0.48433741109576334,1.02,0.9819
208,FCX,Freeport-McMoRan,Materials,0.4913156057174976,1.023,0.978
336,NKE,Nike,Consumer Discretionary,0.5173142980377723,1.012,0.987
211,IT,Gartner,Information Technology,0.506405742265717,1.013,0.9874
26,MO,Altria Group,Consumer Staples,0.5580639306270256,1.01,0.988
343,NRG,NRG Energy,Utilities,0.5091032576051749,1.014,0.9863
358,PH,Parker-Hannifin,Industrials,0.5030861738136818,1.014,0.9861
366,PKI,PerkinElmer,Health Care,0.5218744964515256,1.013,0.9862
127,STZ,Constellation Brands,Consumer Staples,0.523604483112815,1.011,0.9886
